objetID;dateReferentiel;route;pr;depPr;concessionPr;abs;cumul;x;y;z;cote;emplacement;voie;distance;accrochage;idNat;alimElec;alimElec_lib;moyTrans;moyTrans_lib;propTrans;propTrans_lib;macroSect;indNatCircu;foncTempsReel;dateInstall;etatEquip;etatEquip_lib;lienTunnel;nbCapteursLien;typeStation;typeStation_lib;technoCapteur;technoCapteur_lib;gestionEquip;gestionEquip_lib;commentaire;sectionnement_departement;sectionnement_gestionnaire
E47.419C;01/01/2019;N0104;31;91;N;30;55816;663127,7;6836968,87;0;D;;0;0;ACCROCHE;IDF_SRDT_002383;PROP;réseau d’énergie propriété de la DIR;F;filaire;P;propriétaire;0;0;1;01/08/2012;N;fonctionnement normal;0;1;;;BEM;boucle électromagnétique;;;Sirius Est Simple 1 Voie;91;DIRIF
E47.421E;01/01/2019;N0104;31;91;N;30;55816;663127,7;6836968,87;0;D;;0;0;ACCROCHE;IDF_SRDT_002384;PROP;réseau d’énergie propriété de la DIR;F;filaire;P;propriétaire;0;0;1;01/08/2012;N;fonctionnement normal;0;3;;;BEM;boucle électromagnétique;;;Sirius Est Simple 3 Voies;91;DIRIF
E47.422F;01/01/2019;N0104;31;91;N;420;56206;662739,56;6836966,12;0;D;;0;0;ACCROCHE;IDF_SRDT_002385;PROP;réseau d’énergie propriété de la DIR;F;filaire;P;propriétaire;0;0;1;01/08/2012;N;fonctionnement normal;0;3;;;BEM;boucle électromagnétique;;;Sirius Est Simple 3 Voies;91;DIRIF
E47.423G;01/01/2019;N0104;31;91;N;450;56236;662709,76;6836964,02;0;D;;0;0;ACCROCHE;IDF_SRDT_002386;PROP;réseau d’énergie propriété de la DIR;F;filaire;P;propriétaire;0;0;1;01/08/2012;N;fonctionnement normal;0;1;;;BEM;boucle électromagnétique;;;Sirius Est Simple 1 Voie;91;DIRIF
E45.122S;01/01/2019;N0104;32;91;N;89;56772;662188,24;6836857,44;0;D;;0;0;ACCROCHE;IDF_SRDT_001021;PROP;réseau d’énergie propriété de la DIR;F;filaire;P;propriétaire;0;0;1;01/08/2012;N;fonctionnement normal;0;1;;;BEM;boucle électromagnétique;;;Sirius Est Simple 1 Voie;91;DIRIF
E47.424H;01/01/2019;N0104;32;91;N;110;56793;662168,7;6836849,5;0;D;;0;0;ACCROCHE;IDF_SRDT_002387;PROP;réseau d’énergie propriété de la DIR;F;filaire;P;propriétaire;0;0;1;01/08/2012;N;fonctionnement normal;0;8;;;BEM;boucle électromagnétique;;;Sirius Est Double 4 Voies;91;DIRIF
E47.425J;01/01/2019;N0104;32;91;N;630;57313;661706,57;6836606,91;0;D;;0;0;ACCROCHE;IDF_SRDT_002388;PROP;réseau d’énergie propriété de la DIR;F;filaire;P;propriétaire;0;0;1;01/08/2012;N;fonctionnement normal;0;4;;;BEM;boucle électromagnétique;;;Sirius Est Simple 4 Voies;91;DIRIF
E47.426K;01/01/2019;N0104;32;91;N;850;57533;661513,38;6836499,73;0;D;;0;0;ACCROCHE;IDF_SRDT_002389;PROP;réseau d’énergie propriété de la DIR;F;filaire;P;propriétaire;0;0;1;01/08/2012;N;fonctionnement normal;0;3;;;BEM;boucle électromagnétique;;;Sirius Est Simple 3 Voies;91;DIRIF
E45.121R;01/01/2019;N0104;33;91;N;0;57689;661376,7;6836423,17;0;D;;0;0;ACCROCHE;IDF_SRDT_001020;PROP;réseau d’énergie propriété de la DIR;F;filaire;P;propriétaire;0;0;1;;N;fonctionnement normal;0;1;;;BEM;boucle électromagnétique;;;Sirius Est Simple 1 Voie;91;DIRIF
E45.114H;01/01/2019;N0104;33;91;N;200;57889;661201,75;6836327,8;0;D;;0;0;ACCROCHE;IDF_SRDT_001014;PROP;réseau d’énergie propriété de la DIR;F;filaire;P;propriétaire;0;0;1;;N;fonctionnement normal;0;4;;;BEM;boucle électromagnétique;;;Sirius Est Simple 4 Voies;91;DIRIF
E45.118M;01/01/2019;N0104;33;91;N;600;58289;660852,77;6836135,26;0;D;;0;0;ACCROCHE;IDF_SRDT_001018;PROP;réseau d’énergie propriété de la DIR;F;filaire;P;propriétaire;0;0;1;;N;fonctionnement normal;0;1;;;BEM;boucle électromagnétique;;;Sirius Est Simple 1 Voie;91;DIRIF
E45.117L;01/01/2019;N0104;33;91;N;680;58369;660782,78;6836097,11;0;D;;0;0;ACCROCHE;IDF_SRDT_001017;PROP;réseau d’énergie propriété de la DIR;F;filaire;P;propriétaire;0;0;1;;N;fonctionnement normal;0;1;;;BEM;boucle électromagnétique;;;Sirius Est Simple 1 Voie;91;DIRIF
E45.119N;01/01/2019;N0104;33;91;N;690;58379;660774,03;6836092,35;0;D;;0;0;ACCROCHE;IDF_SRDT_001019;PROP;réseau d’énergie propriété de la DIR;F;filaire;P;propriétaire;0;0;1;;N;fonctionnement normal;0;3;;;BEM;boucle électromagnétique;;;Sirius Est Simple 3 Voies;91;DIRIF
E45.115J;01/01/2019;N0104;34;91;N;120;58810;660408,13;6835868,14;0;D;;0;0;ACCROCHE;IDF_SRDT_001015;PROP;réseau d’énergie propriété de la DIR;F;filaire;P;propriétaire;0;0;1;;N;fonctionnement normal;0;4;;;BEM;boucle électromagnétique;;;Sirius Est Simple 4 Voies;91;DIRIF
E45.113G;01/01/2019;N0104;34;91;N;580;59270;660071,65;6835558,02;0;D;;0;0;ACCROCHE;IDF_SRDT_001013;PROP;réseau d’énergie propriété de la DIR;F;filaire;P;propriétaire;0;0;1;19/05/2008;N;fonctionnement normal;0;1;;;BEM;boucle électromagnétique;;;Sirius Est Simple 1 Voie;91;DIRIF
E45.116K;01/01/2019;N0104;34;91;N;580;59270;660071,65;6835558,02;0;D;;0;0;ACCROCHE;IDF_SRDT_001016;PROP;réseau d’énergie propriété de la DIR;F;filaire;P;propriétaire;0;0;1;;N;fonctionnement normal;0;3;;;BEM;boucle électromagnétique;;;Sirius Est Simple 3 Voies;91;DIRIF
E45.112F;01/01/2019;N0104;34;91;N;581;59271;660071;6835557,26;0;D;;0;0;ACCROCHE;IDF_SRDT_001012;PROP;réseau d’énergie propriété de la DIR;F;filaire;P;propriétaire;0;0;1;;N;fonctionnement normal;0;1;;;BEM;boucle électromagnétique;;;Sirius Est Simple 1 Voie;91;DIRIF
E45.111E;01/01/2019;N0104;34;91;N;760;59450;659957,84;6835419,26;0;D;;0;0;ACCROCHE;IDF_SRDT_001011;PROP;réseau d’énergie propriété de la DIR;F;filaire;P;propriétaire;0;0;1;;N;fonctionnement normal;0;1;;;BEM;boucle électromagnétique;;;Sirius Est Simple 1 Voie;91;DIRIF
E46.159C;01/01/2019;N0104;34;91;N;800;59490;659933,16;6835387,92;0;D;;0;0;ACCROCHE;IDF_SRDT_001705;PROP;réseau d’énergie propriété de la DIR;F;filaire;P;propriétaire;0;0;1;;N;fonctionnement normal;0;8;;;BEM;boucle électromagnétique;;;Siredo Double 4 Voies;91;DIRIF
E45.109C;01/01/2019;N0104;34;91;N;950;59640;659840,86;6835270,19;0;D;;0;0;ACCROCHE;IDF_SRDT_001010;PROP;réseau d’énergie propriété de la DIR;F;filaire;P;propriétaire;0;0;1;;N;fonctionnement normal;0;6;;;BEM;boucle électromagnétique;;;Sirius Est Double 3 Voies;91;DIRIF
E45.161N;01/01/2019;N0104;35;91;N;0;59695;659805,92;6835227,92;0;D;;0;0;ACCROCHE;IDF_SRDT_001047;PROP;réseau d’énergie propriété de la DIR;F;filaire;P;propriétaire;0;0;1;;N;fonctionnement normal;0;1;;;BEM;boucle électromagnétique;;;Sirius Est Simple 1 Voie;91;DIRIF
E45.159L;01/01/2019;N0104;35;91;N;2;59697;659804,63;6835226,37;0;D;;0;0;ACCROCHE;IDF_SRDT_001046;PROP;réseau d’énergie propriété de la DIR;F;filaire;P;propriétaire;0;0;1;;N;fonctionnement normal;0;1;;;BEM;boucle électromagnétique;;;Sirius Est Simple 1 Voie;91;DIRIF
E45.108A;01/01/2019;N0104;35;91;N;100;59795;659741,4;6835150,55;0;D;;0;0;ACCROCHE;IDF_SRDT_001009;PROP;réseau d’énergie propriété de la DIR;F;filaire;P;propriétaire;0;0;1;;N;fonctionnement normal;0;1;;;BEM;boucle électromagnétique;;;Sirius Est Simple 1 Voie;91;DIRIF
E45.102T;01/01/2019;N0104;35;91;N;440;60135;659498,81;6834909,26;0;D;;0;0;ACCROCHE;IDF_SRDT_001003;PROP;réseau d’énergie propriété de la DIR;F;filaire;P;propriétaire;0;0;1;;N;fonctionnement normal;0;3;;;BEM;boucle électromagnétique;;;Sirius Est Simple 3 Voies;91;DIRIF
E45.103U;01/01/2019;N0104;35;91;N;500;60195;659451,44;6834871,71;0;D;;0;0;ACCROCHE;IDF_SRDT_001004;PROP;réseau d’énergie propriété de la DIR;F;filaire;P;propriétaire;0;0;1;;N;fonctionnement normal;0;1;;;BEM;boucle électromagnétique;;;Sirius Est Simple 1 Voie;91;DIRIF
E45.101S;01/01/2019;N0104;35;91;N;980;60675;659039,97;6834622,28;0;D;;0;0;ACCROCHE;IDF_SRDT_001002;PROP;réseau d’énergie propriété de la DIR;F;filaire;P;propriétaire;0;0;1;;N;fonctionnement normal;0;3;;;BEM;boucle électromagnétique;;;Sirius Est Simple 3 Voies;91;DIRIF
E45.098N;01/01/2019;N0104;36;91;N;0;60683;659032,43;6834619,44;0;D;;0;0;ACCROCHE;IDF_SRDT_001000;PROP;réseau d’énergie propriété de la DIR;F;filaire;P;propriétaire;0;0;1;;N;fonctionnement normal;0;1;;;BEM;boucle électromagnétique;;;Sirius Est Simple 1 Voie;91;DIRIF
E45.099P;01/01/2019;N0104;36;91;N;0;60683;659032,43;6834619,44;0;D;;0;0;ACCROCHE;IDF_SRDT_001001;PROP;réseau d’énergie propriété de la DIR;F;filaire;P;propriétaire;0;0;1;;N;fonctionnement normal;0;1;;;BEM;boucle électromagnétique;;;Sirius Est Simple 1 Voie;91;DIRIF
E45.097M;01/01/2019;N0104;36;91;N;130;60813;658910,05;6834574;0;D;;0;0;ACCROCHE;IDF_SRDT_000999;PROP;réseau d’énergie propriété de la DIR;F;filaire;P;propriétaire;0;0;1;;N;fonctionnement normal;0;1;;;BEM;boucle électromagnétique;;;Sirius Est Simple 1 Voie;91;DIRIF
E45.096L;01/01/2019;N0104;36;91;N;460;61143;658599,44;6834458,5;0;D;;0;0;ACCROCHE;IDF_SRDT_000998;PROP;réseau d’énergie propriété de la DIR;F;filaire;P;propriétaire;0;0;1;;N;fonctionnement normal;0;4;;;BEM;boucle électromagnétique;;;Sirius Est Simple 4 Voies;91;DIRIF
E40.652V;01/01/2019;N0104;37;91;N;340;61990;658074,27;6834958,18;0;D;;0;0;ACCROCHE;IDF_SRDT_000541;PROP;réseau d’énergie propriété de la DIR;F;filaire;P;propriétaire;0;0;1;;N;fonctionnement normal;0;2;;;BEM;boucle électromagnétique;;;Sirius Ouest Simple 2 Voies;91;DIRIF
E40.653W;01/01/2019;N0104;37;91;N;343;61993;658073,12;6834960,92;0;D;;0;0;ACCROCHE;IDF_SRDT_000542;PROP;réseau d’énergie propriété de la DIR;F;filaire;P;propriétaire;0;0;1;;N;fonctionnement normal;0;1;;;BEM;boucle électromagnétique;;;Sirius Ouest Simple 1 Voie;91;DIRIF
E40.654X;01/01/2019;N0104;37;91;N;900;62550;657840,72;6835461,32;0;D;;0;0;ACCROCHE;IDF_SRDT_000543;PROP;réseau d’énergie propriété de la DIR;F;filaire;P;propriétaire;0;0;1;;N;fonctionnement normal;0;4;;;BEM;boucle électromagnétique;;;Sirius Ouest Double 2 Voies;91;DIRIF
E40.655Y;01/01/2019;N0104;38;91;N;460;63110;657507,32;6835905,03;0;D;;0;0;ACCROCHE;IDF_SRDT_000544;PROP;réseau d’énergie propriété de la DIR;F;filaire;P;propriétaire;0;0;1;;N;fonctionnement normal;0;2;;;BEM;boucle électromagnétique;;;Sirius Ouest Simple 2 Voies;91;DIRIF
E40.656A;01/01/2019;N0104;38;91;N;460;63110;657507,32;6835905,03;0;D;;0;0;ACCROCHE;IDF_SRDT_000545;PROP;réseau d’énergie propriété de la DIR;F;filaire;P;propriétaire;0;0;1;;N;fonctionnement normal;0;1;;;BEM;boucle électromagnétique;;;Sirius Ouest Simple 1 Voie;91;DIRIF
E40.657C;01/01/2019;N0104;39;91;N;20;63670;657099,69;6836283,75;0;D;;0;0;ACCROCHE;IDF_SRDT_000546;PROP;réseau d’énergie propriété de la DIR;F;filaire;P;propriétaire;0;0;1;;N;fonctionnement normal;0;3;;;BEM;boucle électromagnétique;;;Sirius Ouest Simple 3 Voies;91;DIRIF
E40.658D;01/01/2019;N0104;39;91;N;600;64250;656686,17;6836679,58;0;D;;0;0;ACCROCHE;IDF_SRDT_000547;PROP;réseau d’énergie propriété de la DIR;F;filaire;P;propriétaire;0;0;1;;N;fonctionnement normal;0;3;;;BEM;boucle électromagnétique;;;Sirius Ouest Simple 3 Voies;91;DIRIF
E47.345N;01/01/2019;N0104;39;91;N;870;64520;656493,03;6836863,19;0;D;;0;0;ACCROCHE;IDF_SRDT_002331;PROP;réseau d’énergie propriété de la DIR;F;filaire;P;propriétaire;0;0;1;;N;fonctionnement normal;0;1;;;BEM;boucle électromagnétique;;;Sirius Est Simple 1 Voie;91;DIRIF
E40.659E;01/01/2019;N0104;39;91;N;960;64610;656428,92;6836924,67;0;D;;0;0;ACCROCHE;IDF_SRDT_000548;PROP;réseau d’énergie propriété de la DIR;F;filaire;P;propriétaire;0;0;1;;N;fonctionnement normal;0;1;;;BEM;boucle électromagnétique;;;Sirius Ouest Simple 1 Voie;91;DIRIF
E40.661G;01/01/2019;N0104;39;91;N;960;64610;656428,92;6836924,67;0;D;;0;0;ACCROCHE;IDF_SRDT_000549;PROP;réseau d’énergie propriété de la DIR;F;filaire;P;propriétaire;0;0;1;;N;fonctionnement normal;0;4;;;BEM;boucle électromagnétique;;;Sirius Ouest Double 2 Voies;91;DIRIF
E46.105M;01/01/2019;N0104;39;91;N;1097;64747;656329,14;6837015,81;0;D;;0;0;ACCROCHE;IDF_SRDT_001662;EDF;réseau EDF;F;filaire;P;propriétaire;0;0;1;;N;fonctionnement normal;0;4;;;BEM;boucle électromagnétique;;;Siredo Double 2 Voies;91;DIRIF
E40.667N;01/01/2019;N0104;40;91;N;610;65546;655872,49;6837380,61;0;D;;0;0;ACCROCHE;IDF_SRDT_000550;PROP;réseau d’énergie propriété de la DIR;F;filaire;P;propriétaire;0;0;1;;N;fonctionnement normal;0;2;;;BEM;boucle électromagnétique;;;Sirius Ouest Simple 2 Voies;91;DIRIF
E40.669R;01/01/2019;N0104;40;91;N;870;65806;655849,07;6837131,68;0;D;;0;0;ACCROCHE;IDF_SRDT_000552;PROP;réseau d’énergie propriété de la DIR;F;filaire;P;propriétaire;0;0;1;;N;fonctionnement normal;0;1;;;BEM;boucle électromagnétique;;;Sirius Ouest Simple 1 Voie;91;DIRIF
E40.668P;01/01/2019;N0104;40;91;N;1122;66058;655789,26;6836889,14;0;D;;0;0;ACCROCHE;IDF_SRDT_000551;PROP;réseau d’énergie propriété de la DIR;F;filaire;P;propriétaire;0;0;1;;N;fonctionnement normal;0;2;;;BEM;boucle électromagnétique;;;Sirius Ouest Simple 2 Voies;91;DIRIF
E40.671T;01/01/2019;N0104;41;91;N;8;66549;655664,66;6836438,45;0;D;;0;0;ACCROCHE;IDF_SRDT_000553;PROP;réseau d’énergie propriété de la DIR;F;filaire;P;propriétaire;0;0;1;;N;fonctionnement normal;0;4;;;BEM;boucle électromagnétique;;;Sirius Ouest Double 2 Voies;91;DIRIF
E40.718Y;01/01/2019;N0104;41;91;N;8;66549;655664,66;6836438,45;0;D;;0;0;ACCROCHE;IDF_SRDT_000596;PROP;réseau d’énergie propriété de la DIR;F;filaire;P;propriétaire;0;0;1;;N;fonctionnement normal;0;1;;;BEM;boucle électromagnétique;;;Sirius Ouest Simple 1 Voie;91;DIRIF
E40.672U;01/01/2019;N0104;41;91;N;573;67114;655172,58;6836164,17;0;D;;0;0;ACCROCHE;IDF_SRDT_000554;PROP;réseau d’énergie propriété de la DIR;F;filaire;P;propriétaire;0;0;1;;N;fonctionnement normal;0;1;;;BEM;boucle électromagnétique;;;Sirius Ouest Simple 1 Voie;91;DIRIF
E40.673V;01/01/2019;N0104;41;91;N;573;67114;655172,58;6836164,17;0;D;;0;0;ACCROCHE;IDF_SRDT_000555;PROP;réseau d’énergie propriété de la DIR;F;filaire;P;propriétaire;0;0;1;;N;fonctionnement normal;0;3;;;BEM;boucle électromagnétique;;;Sirius Ouest Simple 3 Voies;91;DIRIF
E40.674W;01/01/2019;N0104;41;91;N;791;67332;654959,8;6836117,37;0;D;;0;0;ACCROCHE;IDF_SRDT_000556;PROP;réseau d’énergie propriété de la DIR;F;filaire;P;propriétaire;0;0;1;;N;fonctionnement normal;0;1;;;BEM;boucle électromagnétique;;;Sirius Ouest Simple 1 Voie;91;DIRIF
E40.675X;01/01/2019;N0104;41;91;N;791;67332;654959,8;6836117,37;0;D;;0;0;ACCROCHE;IDF_SRDT_000557;PROP;réseau d’énergie propriété de la DIR;F;filaire;P;propriétaire;0;0;1;;N;fonctionnement normal;0;1;;;BEM;boucle électromagnétique;;;Sirius Ouest Simple 1 Voie;91;DIRIF
E40.676Y;01/01/2019;N0104;42;91;N;244;67687;654605,91;6836132,05;0;D;;0;0;ACCROCHE;IDF_SRDT_000558;PROP;réseau d’énergie propriété de la DIR;F;filaire;P;propriétaire;0;0;1;;N;fonctionnement normal;0;2;;;BEM;boucle électromagnétique;;;Sirius Ouest Simple 2 Voies;91;DIRIF
E40.677A;01/01/2019;N0104;42;91;N;742;68185;654111,9;6836201,11;0;D;;0;0;ACCROCHE;IDF_SRDT_000559;PROP;réseau d’énergie propriété de la DIR;F;filaire;P;propriétaire;0;0;1;;N;fonctionnement normal;0;2;;;BEM;boucle électromagnétique;;;Sirius Ouest Simple 2 Voies;91;DIRIF
E40.678C;01/01/2019;N0104;43;91;N;254;68688;653610,72;6836244,09;0;D;;0;0;ACCROCHE;IDF_SRDT_000560;PROP;réseau d’énergie propriété de la DIR;F;filaire;P;propriétaire;0;0;1;;N;fonctionnement normal;0;2;;;BEM;boucle électromagnétique;;;Sirius Ouest Simple 2 Voies;91;DIRIF
E40.679D;01/01/2019;N0104;43;91;N;777;69211;653094,83;6836319,98;0;D;;0;0;ACCROCHE;IDF_SRDT_000561;PROP;réseau d’énergie propriété de la DIR;F;filaire;P;propriétaire;0;0;1;;N;fonctionnement normal;0;4;;;BEM;boucle électromagnétique;;;Sirius Ouest Double 2 Voies;91;DIRIF
E46.208K;01/01/2019;N0104;43;91;N;875;69309;652998,2;6836335,16;0;D;;0;0;ACCROCHE;IDF_SRDT_001738;EDF;réseau EDF;F;filaire;P;propriétaire;0;0;1;;N;fonctionnement normal;0;4;;;BEM;boucle électromagnétique;;;Siredo Double 2 Voies;91;DIRIF
E40.681F;01/01/2019;N0104;44;91;N;300;69726;652583,4;6836387,55;0;D;;0;0;ACCROCHE;IDF_SRDT_000562;PROP;réseau d’énergie propriété de la DIR;F;filaire;P;propriétaire;0;0;1;;N;fonctionnement normal;0;1;;;BEM;boucle électromagnétique;;;Sirius Ouest Simple 1 Voie;91;DIRIF
E40.684J;01/01/2019;N0104;44;91;N;306;69732;652577,47;6836388,62;0;D;;0;0;ACCROCHE;IDF_SRDT_000565;PROP;réseau d’énergie propriété de la DIR;F;filaire;P;propriétaire;0;0;1;;N;fonctionnement normal;0;2;;;BEM;boucle électromagnétique;;;Sirius Ouest Simple 2 Voies;91;DIRIF
E40.682G;01/01/2019;N0104;44;91;N;374;69800;652509,63;6836396,59;0;D;;0;0;ACCROCHE;IDF_SRDT_000563;PROP;réseau d’énergie propriété de la DIR;F;filaire;P;propriétaire;0;0;1;;N;fonctionnement normal;0;1;;;BEM;boucle électromagnétique;;;Sirius Ouest Simple 1 Voie;91;DIRIF
E40.683H;01/01/2019;N0104;44;91;N;500;69926;652385,37;6836420,01;0;D;;0;0;ACCROCHE;IDF_SRDT_000564;PROP;réseau d’énergie propriété de la DIR;F;filaire;P;propriétaire;0;0;1;;N;fonctionnement normal;0;1;;;BEM;boucle électromagnétique;;;Sirius Ouest Simple 1 Voie;91;DIRIF
E40.685K;01/01/2019;N0104;44;91;N;500;69926;652385,37;6836420,01;0;D;;0;0;ACCROCHE;IDF_SRDT_000566;PROP;réseau d’énergie propriété de la DIR;F;filaire;P;propriétaire;0;0;1;;N;fonctionnement normal;0;1;;;BEM;boucle électromagnétique;;;Sirius Ouest Simple 1 Voie;91;DIRIF
E40.686L;01/01/2019;N0104;44;91;N;835;70261;652053,04;6836469,33;0;D;;0;0;ACCROCHE;IDF_SRDT_000567;PROP;réseau d’énergie propriété de la DIR;F;filaire;P;propriétaire;0;0;1;;N;fonctionnement normal;0;2;;;BEM;boucle électromagnétique;;;Sirius Ouest Simple 2 Voies;91;DIRIF
E40.687M;01/01/2019;N0104;45;91;N;283;70693;651621,79;6836452,62;0;D;;0;0;ACCROCHE;IDF_SRDT_000568;PROP;réseau d’énergie propriété de la DIR;F;filaire;P;propriétaire;0;0;1;;N;fonctionnement normal;0;1;;;BEM;boucle électromagnétique;;;Sirius Ouest Simple 1 Voie;91;DIRIF
E40.688N;01/01/2019;N0104;45;91;N;410;70820;651496,85;6836430,37;0;D;;0;0;ACCROCHE;IDF_SRDT_000569;PROP;réseau d’énergie propriété de la DIR;F;filaire;P;propriétaire;0;0;1;;N;fonctionnement normal;0;2;;;BEM;boucle électromagnétique;;;Sirius Ouest Simple 2 Voies;91;DIRIF
E40.689P;01/01/2019;N0104;45;91;N;600;71010;651310,56;6836393,45;0;D;;0;0;ACCROCHE;IDF_SRDT_000570;PROP;réseau d’énergie propriété de la DIR;F;filaire;P;propriétaire;0;0;1;;N;fonctionnement normal;0;1;;;BEM;boucle électromagnétique;;;Sirius Ouest Simple 1 Voie;91;DIRIF
E40.691S;01/01/2019;N0104;46;91;N;120;71528;650802,69;6836301,24;0;D;;0;0;ACCROCHE;IDF_SRDT_000571;PROP;réseau d’énergie propriété de la DIR;F;filaire;P;propriétaire;0;0;1;;N;fonctionnement normal;0;2;;;BEM;boucle électromagnétique;;;Sirius Ouest Simple 2 Voies;91;DIRIF
E40.692T;01/01/2019;N0104;46;91;N;648;72056;650281,04;6836332,25;0;D;;0;0;ACCROCHE;IDF_SRDT_000572;PROP;réseau d’énergie propriété de la DIR;F;filaire;P;propriétaire;0;0;1;;N;fonctionnement normal;0;4;;;BEM;boucle électromagnétique;;;Sirius Ouest Silhouette 2 Voies;91;DIRIF
E40.694V;01/01/2019;N0104;47;91;N;141;72554;649789,25;6836352,54;0;D;;0;0;ACCROCHE;IDF_SRDT_000574;PROP;réseau d’énergie propriété de la DIR;F;filaire;P;propriétaire;0;0;1;;N;fonctionnement normal;0;2;;;BEM;boucle électromagnétique;;;Sirius Ouest Simple 2 Voies;91;DIRIF
E40.693U;01/01/2019;N0104;47;91;N;400;72813;649534,11;6836342,37;0;D;;0;0;ACCROCHE;IDF_SRDT_000573;PROP;réseau d’énergie propriété de la DIR;F;filaire;P;propriétaire;0;0;1;;N;fonctionnement normal;0;1;;;BEM;boucle électromagnétique;;;Sirius Ouest Simple 1 Voie;91;DIRIF
E40.695W;01/01/2019;N0104;47;91;N;603;73016;649333,96;6836341,65;0;D;;0;0;ACCROCHE;IDF_SRDT_000575;PROP;réseau d’énergie propriété de la DIR;F;filaire;P;propriétaire;0;0;1;;N;fonctionnement normal;0;1;;;BEM;boucle électromagnétique;;;Sirius Ouest Simple 1 Voie;91;DIRIF
E40.696X;01/01/2019;N0104;48;91;N;220;73615;648737,54;6836330,25;0;D;;0;0;ACCROCHE;IDF_SRDT_000576;PROP;réseau d’énergie propriété de la DIR;F;filaire;P;propriétaire;0;0;1;;N;fonctionnement normal;0;1;;;BEM;boucle électromagnétique;;;Sirius Ouest Simple 1 Voie;91;DIRIF
E40.698A;01/01/2019;N0104;48;91;N;220;73615;648737,54;6836330,25;0;D;;0;0;ACCROCHE;IDF_SRDT_000578;PROP;réseau d’énergie propriété de la DIR;F;filaire;P;propriétaire;0;0;1;;N;fonctionnement normal;0;2;;;BEM;boucle électromagnétique;;;Sirius Ouest Simple 2 Voies;91;DIRIF
E40.699C;01/01/2019;N0104;48;91;N;800;74195;648169,4;6836186,01;0;D;;0;0;ACCROCHE;IDF_SRDT_000579;PROP;réseau d’énergie propriété de la DIR;F;filaire;P;propriétaire;0;0;1;;N;fonctionnement normal;0;2;;;BEM;boucle électromagnétique;;;Sirius Ouest Simple 2 Voies;91;DIRIF
E40.697Y;01/01/2019;N0104;48;91;N;801;74196;648168,44;6836185,67;0;D;;0;0;ACCROCHE;IDF_SRDT_000577;PROP;réseau d’énergie propriété de la DIR;F;filaire;P;propriétaire;0;0;1;;N;fonctionnement normal;0;1;;;BEM;boucle électromagnétique;;;Sirius Ouest Simple 1 Voie;91;DIRIF
E40.701E;01/01/2019;N0104;49;91;N;208;75168;647199,11;6836025,13;0;D;;0;0;ACCROCHE;IDF_SRDT_000580;PROP;réseau d’énergie propriété de la DIR;F;filaire;P;propriétaire;0;0;1;;N;fonctionnement normal;0;4;;;BEM;boucle électromagnétique;;;Sirius Ouest Double 2 Voies;91;DIRIF
E40.615C;01/01/2019;N0104;49;91;N;870;75830;646536,6;6836034,95;0;D;;0;0;ACCROCHE;IDF_SRDT_000517;PROP;réseau d’énergie propriété de la DIR;F;filaire;P;propriétaire;0;0;1;;N;fonctionnement normal;0;2;;;BEM;boucle électromagnétique;;;Sirius Ouest Simple 2 Voies;91;DIRIF
E40.702F;01/01/2019;N0104;50;91;N;605;76568;645836,58;6836268,47;0;D;;0;0;ACCROCHE;IDF_SRDT_000581;PROP;réseau d’énergie propriété de la DIR;F;filaire;P;propriétaire;0;0;1;;N;fonctionnement normal;0;1;;;BEM;boucle électromagnétique;;;Sirius Ouest Simple 1 Voie;91;DIRIF
E40.703G;01/01/2019;N0104;50;91;N;605;76568;645836,58;6836268,47;0;D;;0;0;ACCROCHE;IDF_SRDT_000582;PROP;réseau d’énergie propriété de la DIR;F;filaire;P;propriétaire;0;0;1;;N;fonctionnement normal;0;2;;;BEM;boucle électromagnétique;;;Sirius Ouest Simple 2 Voies;91;DIRIF
E40.704H;01/01/2019;N0104;50;91;N;740;76703;645720,27;6836338,7;0;D;;0;0;ACCROCHE;IDF_SRDT_000583;PROP;réseau d’énergie propriété de la DIR;F;filaire;P;propriétaire;0;0;1;;N;fonctionnement normal;0;1;;;BEM;boucle électromagnétique;;;Sirius Ouest Simple 1 Voie;91;DIRIF
E40.705J;01/01/2019;N0104;51;91;N;0;76950;645522,05;6836488,57;0;D;;0;0;ACCROCHE;IDF_SRDT_000584;PROP;réseau d’énergie propriété de la DIR;F;filaire;P;propriétaire;0;0;1;;N;fonctionnement normal;0;1;;;BEM;boucle électromagnétique;;;Sirius Ouest Simple 1 Voie;91;DIRIF
E40.706K;01/01/2019;N0104;51;91;N;100;77050;645446,66;6836552,62;0;D;;0;0;ACCROCHE;IDF_SRDT_000585;PROP;réseau d’énergie propriété de la DIR;F;filaire;P;propriétaire;0;0;1;;N;fonctionnement normal;0;1;;;BEM;boucle électromagnétique;;;Sirius Ouest Simple 1 Voie;91;DIRIF
E40.707L;01/01/2019;N0104;51;91;N;625;77575;645042,48;6836877,5;0;D;;0;0;ACCROCHE;IDF_SRDT_000586;PROP;réseau d’énergie propriété de la DIR;F;filaire;P;propriétaire;0;0;1;;N;fonctionnement normal;0;2;;;BEM;boucle électromagnétique;;;Sirius Ouest Simple 2 Voies;91;DIRIF
